jud,uat,GEORGE SIMION,CRIN ANTONESCU,NICUȘOR DAN,VICTOR PONTA,Prezenta,Castigator,Procent castigator,Lat,Long,Mediu,Procent plecari din populatie (2023),Suprafata locuibila/cap de locuitor (m patrati) 2023,Numarul de salariati raportat la populatie (% din populatie) 2023,Cote de impozit raportat la populatie (2022),Fonduri pe cap de locuitor (2022),Pacienti la un medic 2023,Varsta medie a populatiei in 2023,Ponderea somerilor in 2023
GIURGIU,FRĂTEȘTI,38.97,32.91,7.09,17.6,65.75,GEORGE-NICOLAE SIMION,38.97,43.98813687,25.93005282,RURAL,2.248995984,24.31064257,13.71485944,353.1101426,409.0669572,1660,43.69,1.2
GIURGIU,GHIMPAȚI,40.29,48.77,2.38,6.94,67.06,GEORGE-CRIN-LAURENȚIU ANTONESCU,48.77,44.17459305,25.77087436,RURAL,2.089389535,17.4322311,5.795784884,226.7877367,1099.472498,1834.666667,38.03,2.4
GIURGIU,GOGOȘARI,27.56,55.4,3.98,10.42,85.51,GEORGE-CRIN-LAURENȚIU ANTONESCU,55.4,43.88017308,25.66705838,RURAL,2.795425667,29.26365947,6.480304956,116.5009254,92.4898211,#DIV/0!,42.27,2.5
GIURGIU,GOSTINARI,49.83,29.55,4.51,12.52,67.6,GEORGE-NICOLAE SIMION,49.83,44.1624311,26.23415721,RURAL,1.954686806,19.51843625,5.686361617,119.8006135,0,2251,40.18,4.4
GIURGIU,GOSTINU,45.65,28.51,6.29,16.47,54.83,GEORGE-NICOLAE SIMION,45.65,43.99726873,26.11792775,RURAL,2.369077307,29.40024938,4.239401496,102.6377953,0,1604,48.51,0.8
GIURGIU,GREACA,45.83,27.18,6.39,16.61,68.72,GEORGE-NICOLAE SIMION,45.83,44.11922705,26.32137212,RURAL,1.798201798,21.20679321,18.83116883,318.8431467,70.29440154,2002,46.51,1.7
GIURGIU,GRĂDINARI,54.48,16.6,11.85,12.26,55.14,GEORGE-NICOLAE SIMION,54.48,44.39358618,25.81251964,RURAL,2.118242175,25.38286437,10.7176731,288.5076971,0,3163,41.34,0.6
GIURGIU,GĂISENI,56.38,24.29,5.81,11.36,53.85,GEORGE-NICOLAE SIMION,56.38,44.50638689,25.63660698,RURAL,1.416965804,15.94539958,4.723219346,199.6547372,10.24053494,5293,38.54,2.1
GIURGIU,GĂUJANI,46.18,26.14,5.2,18.05,50.36,GEORGE-NICOLAE SIMION,46.18,43.74930569,25.70570759,RURAL,2.060008957,27.14778325,5.553067622,213.0453939,0,#DIV/0!,42.42,16.6
GIURGIU,HERĂȘTI,43.34,38.52,3.28,10.96,58.26,GEORGE-NICOLAE SIMION,43.34,44.21553926,26.35972517,RURAL,1.656920078,19.58235867,7.846003899,347.0236031,0,#DIV/0!,41.52,0
GIURGIU,HOTARELE,55.19,16.29,12.23,13.02,55.23,GEORGE-NICOLAE SIMION,55.19,44.15720006,26.38076818,RURAL,1.508344031,29.02342747,9.050064185,246.2654672,262.0804924,1038.666667,45.56,3.1
GIURGIU,IEPUREȘTI,39.01,39.41,8.31,10.5,83.88,GEORGE-CRIN-LAURENȚIU ANTONESCU,39.41,44.24996143,25.87823079,RURAL,1.691093574,34.95659526,8.568207441,269.3370166,0,#DIV/0!,42.06,1.3
GIURGIU,ISVOARELE,51.37,23.95,8.23,11.54,60.19,GEORGE-NICOLAE SIMION,51.37,44.15416493,26.29614828,RURAL,1.567164179,32.34402985,11.79104478,149.1478823,0,#DIV/0!,49.63,0
GIURGIU,IZVOARELE,33.64,56.1,1.9,6.21,77.2,GEORGE-CRIN-LAURENȚIU ANTONESCU,56.1,44.03124711,25.79970389,RURAL,1.816980509,26.50445986,7.003633961,225.2754803,0,1513.5,45.63,1.8
GIURGIU,JOIȚA,41.25,15.55,29.39,9.91,76.73,GEORGE-NICOLAE SIMION,41.25,44.48627935,25.86369929,RURAL,2.362409138,41.49480789,15.73208723,1998.293539,-5.984844456,550.2857143,39.93,1
GIURGIU,LETCA NOUĂ,37.92,52.27,1.9,6.49,77.29,GEORGE-CRIN-LAURENȚIU ANTONESCU,52.27,44.23357096,25.71806695,RURAL,2.299193789,17.49387877,4.807405196,155.6992014,78.82135463,3349,36.6,4.2
GIURGIU,MALU,35.42,32.63,6.48,22.35,54.07,GEORGE-NICOLAE SIMION,35.42,43.81538023,25.82327841,RURAL,1.711618257,24.8563278,10.37344398,223.4238071,457.5279631,1928,49.08,0
GIURGIU,MIHAI BRAVU,46.87,32.73,4.63,12.85,65.34,GEORGE-NICOLAE SIMION,46.87,44.12762151,26.054972,RURAL,1.975752133,22.7103727,6.46609789,519.9566755,0,2227,41.39,4.1
GIURGIU,MUNICIPIUL GIURGIU,40.5,18.18,12.62,23.99,46.3,GEORGE-NICOLAE SIMION,40.5,43.8986994,25.96239762,URBAN,2.175050334,18.26698267,28.23126556,939.7163606,582.6349085,346.5879121,43.59,0.9
GIURGIU,MÂRȘA,50.48,26.78,4.21,13.17,55.18,GEORGE-NICOLAE SIMION,50.48,44.35980864,25.54883433,RURAL,2.350746269,11.71865672,7.014925373,215.0734694,186.877551,2680,39.31,2
GIURGIU,OGREZENI,46.93,22.85,12.83,12.83,55.64,GEORGE-NICOLAE SIMION,46.93,44.40115186,25.75274374,RURAL,1.814159292,19.69446903,6.504424779,183.5327905,31.93992077,1506.666667,40.4,0.9
GIURGIU,OINACU,21.2,61.9,4.42,10.33,70.52,GEORGE-CRIN-LAURENȚIU ANTONESCU,61.9,43.95060504,26.03993883,RURAL,1.90101606,20.88725008,5.834152737,155.0566775,0,1017,47.6,2.1
GIURGIU,ORAȘ BOLINTIN-VALE,46.65,21.13,14.74,12.08,43.09,GEORGE-NICOLAE SIMION,46.65,44.4440711,25.73029295,URBAN,1.776871541,18.4871104,14.31692397,525.3932003,909.9973791,807.7647059,36.89,0.7
GIURGIU,ORAȘ MIHĂILEȘTI,14.5,73.61,3.75,5.88,74.48,GEORGE-CRIN-LAURENȚIU ANTONESCU,73.61,44.30872915,25.91766606,URBAN,2.069060016,26.89394355,13.68868183,504.1666667,0,2432.666667,40.85,0.6
GIURGIU,PRUNDU,53.62,29.58,4.3,10.18,55.53,GEORGE-NICOLAE SIMION,53.62,44.06430732,26.25137337,RURAL,2.044467161,19.55149502,8.280092001,239.9547994,14.42965973,3913,42.65,0.7
GIURGIU,PUTINEIU,34.3,43.91,4.47,15.49,69.79,GEORGE-CRIN-LAURENȚIU ANTONESCU,43.91,43.91175484,25.75906278,RURAL,2.903379343,29.74155164,6.377915278,455.7284706,3.040470588,2101,43.35,1.3
GIURGIU,ROATA DE JOS,57.88,16.64,8.9,12.82,47.28,GEORGE-NICOLAE SIMION,57.88,44.41250576,25.50910211,RURAL,1.415033104,16.38361677,11.11255355,409.2278824,35.79687903,1540.6,40.18,0.4
GIURGIU,RĂSUCENI,29.52,49.08,2.68,15.22,76.89,GEORGE-CRIN-LAURENȚIU ANTONESCU,49.08,44.06927572,25.69828681,RURAL,2.536051716,28.51466932,4.724017902,142.9644076,0,#DIV/0!,43.15,8
GIURGIU,SCHITU,36.06,41.72,5.05,13.41,101.13,GEORGE-CRIN-LAURENȚIU ANTONESCU,41.72,44.13923662,25.84331486,RURAL,2.014388489,34.13021583,6.330935252,194.3807878,0,#DIV/0!,45.57,6.5
GIURGIU,SINGURENI,23.23,67.49,2.76,5.45,66.19,GEORGE-CRIN-LAURENȚIU ANTONESCU,67.49,44.22597926,25.94814814,RURAL,1.967334818,24.60616184,6.087602079,267.7137694,57.23310445,2694,41.85,4.3
GIURGIU,SLOBOZIA,48.37,22.61,6.85,19.02,50.57,GEORGE-NICOLAE SIMION,48.37,43.85531722,25.88564742,RURAL,2.322404372,20.42622951,5.555555556,134.3024086,53.4750223,2196,44.42,1.2
GIURGIU,STOENEȘTI,38.09,45.02,3.1,11.17,84.15,GEORGE-CRIN-LAURENȚIU ANTONESCU,45.02,44.1297854,25.897474,RURAL,1.578354002,25.59301015,6.651634724,116.7718232,65.76685083,1774,46.16,2.7
GIURGIU,STĂNEȘTI,39.08,37.64,4.68,14.53,80.52,GEORGE-NICOLAE SIMION,39.08,43.94305739,25.85402968,RURAL,2.246732026,27.90849673,5.678104575,266.5605999,59.63153628,#DIV/0!,43.89,1.2
GIURGIU,SĂBĂRENI,37.7,22.07,26.88,9.19,78.83,GEORGE-NICOLAE SIMION,37.7,44.5148828,25.8833355,RURAL,2.278574054,35.46710768,9.40830577,359.5713748,0,#DIV/0!,40.29,0
GIURGIU,TOPORU,40.59,37.64,4.54,12.81,68.27,GEORGE-NICOLAE SIMION,40.59,43.99347405,25.65377201,RURAL,2.519496101,25.94241152,4.619076185,227.5893067,0,1667,44.53,3.1
GIURGIU,ULMI,54.53,11.4,15.63,12.91,53.13,GEORGE-NICOLAE SIMION,54.53,44.49938104,25.77010448,RURAL,1.582060806,21.38299629,7.04360985,229.4129271,0,1817.25,40.48,0.6
GIURGIU,VALEA DRAGULUI,46.71,26.52,9.01,14.1,56.43,GEORGE-NICOLAE SIMION,46.71,44.20687179,26.2970434,RURAL,1.744186047,27.35658915,4.069767442,157.5917746,0,2580,44.65,1.3
GIURGIU,VEDEA,28.17,53.54,2.66,12.05,69.37,GEORGE-CRIN-LAURENȚIU ANTONESCU,53.54,43.77894743,25.76579521,RURAL,2.240896359,22.95158063,4.041616647,150.140834,622.2234461,2499,43.22,2
GIURGIU,VÂNĂTORII MICI,57.77,18.85,6.9,13.02,57.85,GEORGE-NICOLAE SIMION,57.77,44.49554711,25.54735225,RURAL,1.672694394,18.78661844,7.075045208,258.8980049,54.16117462,884.8,40.28,0.7
GIURGIU,VĂRĂȘTI,44.5,35.07,5.93,10.61,58.91,GEORGE-NICOLAE SIMION,44.5,44.24671851,26.25431549,RURAL,1.633458984,24.72051696,3.733620535,126.0552987,11.13477952,1857,41.87,0.2
GORJ,ALBENI,55.42,18.19,5.18,18.94,47.83,GEORGE-NICOLAE SIMION,55.42,45.01795743,23.60752904,RURAL,2.090209021,20.74440777,3.777044371,111.8514887,68.53594771,2727,41.4,2.6
GORJ,ALIMPEȘTI,42.14,16.31,10.8,27.82,59.94,GEORGE-NICOLAE SIMION,42.14,45.10281228,23.79348605,RURAL,1.429422275,22.74389518,6.670637284,147.3130538,36.05493207,1679,46.37,3.2
GORJ,ANINOASA,54.48,14.1,7.34,21.22,45.17,GEORGE-NICOLAE SIMION,54.48,44.76230928,23.45374576,RURAL,2.243502052,18.32831737,6.429548564,156.458356,0,3655,41.65,2.9
GORJ,ARCANI,34.91,32.29,8.85,20.95,68.94,GEORGE-NICOLAE SIMION,34.91,45.07194445,23.13564611,RURAL,1.926040062,35.11479199,8.705701079,157.3235991,363.3685872,#DIV/0!,48.67,1.9
GORJ,BAIA DE FIER,47.51,10.06,13.42,26.68,54.59,GEORGE-NICOLAE SIMION,47.51,45.24846246,23.7447771,RURAL,1.953125,24.07714844,18.31054688,345.9615198,521.8158277,1365.333333,42.95,3.2
GORJ,BENGEȘTI-CIOCADIA,46.73,10.8,6.79,32.98,48.86,GEORGE-NICOLAE SIMION,46.73,45.09320522,23.6083993,RURAL,2.430444516,23.73041254,8.410617205,192.96094,90.99968244,1563.5,43.4,2.4
GORJ,BERLEȘTI,48.41,20.46,2.92,25.54,49.2,GEORGE-NICOLAE SIMION,48.41,44.92667883,23.65823989,RURAL,2.194357367,22.74660397,3.03030303,95.58475894,0,1914,44.3,3.7
GORJ,BOLBOȘI,58.82,26.79,3.02,8.9,50.7,GEORGE-NICOLAE SIMION,58.82,44.73425832,23.21894551,RURAL,1.99742268,16.45489691,3.898195876,90.91931855,0,1552,39.83,2.2
GORJ,BORĂSCU,60.34,13.52,5.08,18.06,44.24,GEORGE-NICOLAE SIMION,60.34,44.69814888,23.25781107,RURAL,2.24609375,19.20735677,4.6875,91.89423077,507.3362179,1536,41.44,3
GORJ,BRĂNEȘTI,56.87,14.53,6.82,18.32,49.64,GEORGE-NICOLAE SIMION,56.87,44.66259279,23.4712312,RURAL,1.499318492,21.97001363,5.270331667,97.71376812,0,1100.5,42.1,1.9
GORJ,BUMBEȘTI-PIȚIC,39.62,18.95,11.28,27.53,65.96,GEORGE-NICOLAE SIMION,39.62,45.12268469,23.70936294,RURAL,1.207851032,20.63009562,14.99748364,242.4248269,83.43125618,1987,46.34,0.5
GORJ,BUSTUCHIN,50.55,21.55,4.99,20.05,48.68,GEORGE-NICOLAE SIMION,50.55,44.97286311,23.71614175,RURAL,2.580845771,16.3653607,14.02363184,252.7344475,301.4212318,3216,40.81,2.7
GORJ,BÂLTENI,57.05,15.63,8.82,16.23,50.19,GEORGE-NICOLAE SIMION,57.05,44.8823833,23.27890605,RURAL,2.118644068,17.31916348,10.10114817,167.838562,0,1829,40.83,1.5
GORJ,BĂLEȘTI,50.22,12.53,9.24,24.36,56.85,GEORGE-NICOLAE SIMION,50.22,45.00834652,23.17589025,RURAL,1.745200698,24.80091287,8.457511075,161.9222416,214.1670465,1489.8,43.26,1
GORJ,BĂLĂNEȘTI,43.34,22.63,6.79,25.07,65.37,GEORGE-NICOLAE SIMION,43.34,45.07745337,23.43438271,RURAL,2.37388724,31.18743818,5.835806133,116.0776413,279.6742015,2022,46.87,2.5
GORJ,BĂRBĂTEȘTI,51.54,20.56,8.66,16.3,53.69,GEORGE-NICOLAE SIMION,51.54,44.87279517,23.49156814,RURAL,2.298850575,26.34009466,10.54766734,403.510299,216.3740864,1479,44.73,3.9
GORJ,CIUPERCENI,52,18.73,5.83,20.57,76.81,GEORGE-NICOLAE SIMION,52,44.91841608,22.99454716,RURAL,2.005532503,34.01590595,4.840940526,131.6763285,48.38854382,1446,47.31,3.4
GORJ,CRASNA,50.3,15.69,8.66,22.72,59.1,GEORGE-NICOLAE SIMION,50.3,45.22314052,23.55420372,RURAL,1.595977263,21.9134237,9.422824661,153.425942,47.03356431,1524.666667,45.46,1.1
GORJ,CRUȘEȚ,54.58,13.67,7.17,21.67,49.15,GEORGE-NICOLAE SIMION,54.58,44.64534785,23.66953868,RURAL,1.754385965,21.46896086,5.060728745,117.5159664,56.97882353,1482,42.35,4.1
GORJ,CÂLNIC,48.74,27.46,4.31,15.35,68.93,GEORGE-NICOLAE SIMION,48.74,44.94434167,23.06982753,RURAL,2.172928927,25.92168402,35.80805794,1590.369231,797.6085973,2209,41.67,2.5
GORJ,CĂPRENI,54.59,13.85,7.32,21.84,47.21,GEORGE-NICOLAE SIMION,54.59,44.73857597,23.60408852,RURAL,3.441084463,21.09697602,9.801876955,341.0732957,7.694515633,639.3333333,44.47,2.8
GORJ,CĂTUNELE,61.44,9.49,6.91,20.04,53.43,GEORGE-NICOLAE SIMION,61.44,44.84092117,22.9353398,RURAL,3.553299492,18.61772745,16.51698555,717.0494399,86.74739282,1280.5,42.09,2.3
GORJ,DRĂGOTEȘTI,60.16,14.63,4.47,17.07,50.03,GEORGE-NICOLAE SIMION,60.16,44.80749859,23.14785327,RURAL,3.343207787,17.66525603,12.73804486,398.480737,0,2363,41.96,1.1
GORJ,DRĂGUȚEȘTI,50.93,15.96,8,22.57,56.57,GEORGE-NICOLAE SIMION,50.93,44.95499359,23.24847553,RURAL,1.640689089,23.84721083,9.044298605,166.5768365,0,1625.333333,43.85,0.9
GORJ,DĂNCIULEȘTI,45.36,32.38,4.01,16.14,65.14,GEORGE-NICOLAE SIMION,45.36,44.78164539,23.75854829,RURAL,3.035413153,26.27824621,10.06183249,123.6415512,0,1779,46.21,4
GORJ,DĂNEȘTI,50.28,10.33,7.21,29.06,54.26,GEORGE-NICOLAE SIMION,50.28,44.96151677,23.34860954,RURAL,2.39762931,23.58054957,8.890086207,119.5289659,0,1856,44.56,1.4
GORJ,FĂRCĂȘEȘTI,64.46,8.55,4.91,19.56,59.6,GEORGE-NICOLAE SIMION,64.46,44.86221656,23.18662213,RURAL,2.06391478,26.56691079,27.6298269,1052.01671,0,3004,43.5,1.6
GORJ,GLOGOVA,56.34,17.25,5.52,18.78,56.27,GEORGE-NICOLAE SIMION,56.34,44.91444143,22.91354001,RURAL,2.285092492,18.64036997,4.243743199,95.32680805,150.6585101,1838,42.79,3.7
GORJ,GODINEȘTI,41.47,30.97,4.15,20.74,67.64,GEORGE-NICOLAE SIMION,41.47,44.98781731,22.96973588,RURAL,2.221047065,26.08989952,4.177683765,85.42707789,0,1891,44.92,1.8
GORJ,HUREZANI,47.19,20.86,8.77,20.2,48.64,GEORGE-NICOLAE SIMION,47.19,44.80285125,23.63729036,RURAL,2.122186495,18.45401929,14.27652733,614.6835522,0,1555,40.81,4.9
GORJ,IONEȘTI,60.42,10.32,5.79,20.53,51.73,GEORGE-NICOLAE SIMION,60.42,44.62192176,23.41995403,RURAL,1.906491148,18.13617794,5.220154335,71.79364369,0,2203,42.83,3.4
GORJ,JUPÂNEȘTI,51.99,13.13,8.75,22.55,47.2,GEORGE-NICOLAE SIMION,51.99,44.90129947,23.54433214,RURAL,1.816294759,22.79709393,3.995848469,93.47585155,0,1927,43.53,2.3
GORJ,LELEȘTI,39.79,18.72,7.91,30.05,63.06,GEORGE-NICOLAE SIMION,39.79,45.09444297,23.20376916,RURAL,2.937720329,33.11692127,8.813160987,124.8342152,17.29688419,#DIV/0!,45.01,1.1
GORJ,LICURICI,48.63,24.42,3.58,19.58,56.44,GEORGE-NICOLAE SIMION,48.63,44.88682211,23.62007896,RURAL,2.170695609,24.15737543,7.94277257,213.521397,112.440728,1013.5,43.68,5.7
GORJ,LOGREȘTI,53.44,14.46,9.33,20.21,49.4,GEORGE-NICOLAE SIMION,53.44,44.88472268,23.71823623,RURAL,1.517706577,24.26053963,3.878583474,114.6843854,0,790.6666667,45.26,4.1
GORJ,MUNICIPIUL MOTRU,51.99,12.22,13.24,18.81,42.51,GEORGE-NICOLAE SIMION,51.99,44.82337571,22.98647164,URBAN,3.335961368,18.12333695,26.9882724,827.8733846,543.7577078,332.6885246,42.18,0.9
GORJ,MUNICIPIUL TÂRGU JIU,40.57,14.7,16.23,24.23,48.33,GEORGE-NICOLAE SIMION,40.57,45.04519593,23.29288391,URBAN,2.592370898,19.79865049,37.36191979,1430.149349,743.5998447,258.1039326,41.54,0.9
GORJ,MUȘETEȘTI,46.27,19.91,5.78,25.81,58.3,GEORGE-NICOLAE SIMION,46.27,45.19766272,23.46318878,RURAL,1.737242128,23.46579805,9.826275787,169.6289886,58.04921579,1842,44.8,1.6
GORJ,MĂTĂSARI,61.52,14.55,6.59,14.19,44.04,GEORGE-NICOLAE SIMION,61.52,44.85580933,23.06024898,RURAL,3.162555345,26.49230445,41.13430318,1824.837013,48.52981226,1185.75,39.47,1.1
GORJ,NEGOMIR,61.93,16.59,4.26,14.78,58.42,GEORGE-NICOLAE SIMION,61.93,44.79904785,23.20651147,RURAL,1.521025947,15.98180734,6.263048017,121.5955687,499.8620384,3353,41.23,2.5
GORJ,ORAȘ BUMBEȘTI-JIU,47.2,11.75,10.48,26.82,46.62,GEORGE-NICOLAE SIMION,47.2,45.22585628,23.38658803,URBAN,2.538239858,21.38605631,27.51052982,590.4873404,140.9913439,322.2142857,43.7,0.6
GORJ,ORAȘ NOVACI,48.34,14.74,12.38,21.26,57.53,GEORGE-NICOLAE SIMION,48.34,45.24072277,23.65772641,URBAN,1.567626686,26.25282537,24.95442946,826.5176895,1093.394946,195.9285714,44.4,1.6
GORJ,ORAȘ ROVINARI,68.01,8.65,6.66,13.06,41.8,GEORGE-NICOLAE SIMION,68.01,44.92237671,23.16350172,URBAN,3.201447337,16.06654606,53.99984268,1780.657758,655.0805687,334.5526316,37.69,0.7
GORJ,ORAȘ TISMANA,49.15,19.3,7.69,20.76,57.88,GEORGE-NICOLAE SIMION,49.15,45.13105551,22.90660088,URBAN,2.340781274,25.56376349,12.50949992,236.2497758,118.0415546,2193,45,1.3
GORJ,ORAȘ TURCENI,53.41,21.85,6.73,14.17,57.29,GEORGE-NICOLAE SIMION,53.41,44.70608741,23.34984535,URBAN,2.050756216,20.31017688,33.9015637,1325.079603,75.59982197,222.9142857,40.75,1.1
GORJ,ORAȘ TÂRGU CĂRBUNEȘTI,47.81,15.74,9.79,21.97,43.36,GEORGE-NICOLAE SIMION,47.81,44.96683372,23.50507098,URBAN,2.488984161,20.85089913,22.3651304,916.4122478,1406.413538,89.32978723,40.66,1.8
GORJ,ORAȘ ȚICLENI,50.03,18.78,9.87,18.62,50.28,GEORGE-NICOLAE SIMION,50.03,44.88319726,23.39626592,URBAN,2.311352821,21.20054385,25.08497621,617.9124609,53.86243859,1471,43.17,0.7
GORJ,PADEȘ,62.75,8.18,6.6,19.7,46.1,GEORGE-NICOLAE SIMION,62.75,45.15141142,22.74434001,RURAL,1.695642842,15.87057308,10.10946555,212.5702073,354.3408848,1553,41.2,2.8
GORJ,PEȘTIȘANI,47.22,13.14,9.49,26.5,56.39,GEORGE-NICOLAE SIMION,47.22,45.14204486,23.01755192,RURAL,2.409638554,27.30750274,12.73274918,302.6428181,382.70071,1217.333333,43.9,1.6
GORJ,PLOPȘORU,66.09,11.33,6.53,13.47,47.58,GEORGE-NICOLAE SIMION,66.09,44.76466406,23.3801243,RURAL,1.761771126,17.07655129,6.454630496,139.4791731,0,3207,38.91,2.5
GORJ,POLOVRAGI,45.2,14.6,12.39,24.2,56.25,GEORGE-NICOLAE SIMION,45.2,45.23206009,23.80802466,RURAL,1.247637051,18.30699433,15.61436673,321.2139623,1117.319623,1322.5,43.6,6.6
GORJ,PRIGORIA,56.15,11.39,4.7,24.05,49.12,GEORGE-NICOLAE SIMION,56.15,45.06394204,23.69109791,RURAL,1.507907319,18.8484737,8.569326958,113.4061024,0,2719,44.23,1.8
GORJ,ROȘIA DE AMARADIA,50.44,25.1,2.3,18.37,53.48,GEORGE-NICOLAE SIMION,50.44,45.03971242,23.75168401,RURAL,2.593856655,15.8112628,3.890784983,167.030914,5.492607527,2930,40.76,5
GORJ,RUNCU,45.01,23.69,6.9,21.38,69.29,GEORGE-NICOLAE SIMION,45.01,45.19147183,23.13286519,RURAL,1.50614348,21.23285771,17.91518034,382.8695566,78.64806017,315.375,44.16,1.2
GORJ,SAMARINEȘTI,51.47,19.46,8.14,18.44,64.06,GEORGE-NICOLAE SIMION,51.47,44.76717234,23.04278339,RURAL,2.628361858,22.07885086,6.907090465,116.5144578,2.789156627,#DIV/0!,44.06,2
GORJ,SCHELA,49.88,7.95,9.41,30.93,58.97,GEORGE-NICOLAE SIMION,49.88,45.2090782,23.30812641,RURAL,1.637355973,24.79017586,9.702850212,198.7243473,0,824.5,45.59,0.7
GORJ,SCOARȚA,45.86,21.32,7.24,22.62,58.28,GEORGE-NICOLAE SIMION,45.86,45.02888656,23.4591806,RURAL,1.951008021,23.33925862,6.503360069,118.518223,0,2306.5,43.75,1.8
GORJ,SLIVILEȘTI,62.04,15.18,4.82,16,50.45,GEORGE-NICOLAE SIMION,62.04,44.79205747,23.09659711,RURAL,2.847341338,20.87238422,4.116638079,62.71535073,0,2915,43.15,1.9
GORJ,STEJARI,56.04,10.13,6.21,24.97,47.98,GEORGE-NICOLAE SIMION,56.04,44.78232005,23.70281069,RURAL,2.481949458,22.93907942,9.476534296,253.276577,29.55006617,2216,43.62,5
GORJ,STOINA,57.96,11.61,8.36,18.82,48.61,GEORGE-NICOLAE SIMION,57.96,44.67928169,23.63329228,RURAL,1.458137347,26.66274694,15.05174036,390.3451991,0,2126,41.82,2.9
GORJ,STĂNEȘTI,52.31,12.98,7.75,23.34,51.94,GEORGE-NICOLAE SIMION,52.31,45.19528676,23.24910783,RURAL,1.3388735,26.72068329,13.15789474,183.4595349,152.7646512,2166,44.9,1.5
GORJ,SĂCELU,50.28,17.68,7.04,22.24,62.64,GEORGE-NICOLAE SIMION,50.28,45.09776833,23.54033476,RURAL,1.856148492,33.0007734,6.18716164,143.256135,0,#DIV/0!,48.92,2.9
GORJ,SĂULEȘTI,49.56,21.03,7.01,18.79,57.59,GEORGE-NICOLAE SIMION,49.56,44.81860286,23.47446079,RURAL,1.861575179,21.65107399,6.873508353,151.0770677,719.4290414,2095,43.05,5
GORJ,TELEȘTI,41.33,35.23,4.85,15.67,62.41,GEORGE-NICOLAE SIMION,41.33,44.99247386,23.09862291,RURAL,2.055800294,22.270558,4.515418502,119.0619241,0,1362,42.09,2.6
GORJ,TURBUREA,46.45,23.25,8.98,18.71,55.42,GEORGE-NICOLAE SIMION,46.45,44.68979163,23.5388854,RURAL,1.554907677,18.5925656,7.045675413,135.3246098,0,1372,41.96,3.2
GORJ,TURCINEȘTI,44.77,18.38,8.6,25.3,65.26,GEORGE-NICOLAE SIMION,44.77,45.12091726,23.30034172,RURAL,1.929570671,28.40424506,10.75735649,221.8899083,0,1036.5,45.77,0.9
GORJ,URDARI,67.21,10.98,5,14.26,49.66,GEORGE-NICOLAE SIMION,67.21,44.79744798,23.28379088,RURAL,1.772575251,18.43545151,15.25083612,567.2001325,144.0059642,1495,41.72,1.4
GORJ,VLADIMIR,48.39,19.58,8.43,19.28,45.88,GEORGE-NICOLAE SIMION,48.39,44.81417607,23.55687576,RURAL,2.744148507,22.81355932,4.842615012,98.9693155,6.430369788,2478,46.15,2.7
GORJ,VĂGIULEȘTI,59.39,11.74,4.69,22.42,45.85,GEORGE-NICOLAE SIMION,59.39,44.72687984,23.11050901,RURAL,2.868490733,21.77890556,4.854368932,77.94598099,0,1133,45.4,1.4
GORJ,ȚÂNȚĂRENI,62.04,8.64,6.16,20.22,39.69,GEORGE-NICOLAE SIMION,62.04,44.61560181,23.52493476,RURAL,1.343744325,15.77737425,3.75885237,80.47055626,139.5374162,1835.666667,39.81,1.7
HARGHITA,ATID,8.56,80.93,3.09,2.81,32.52,GEORGE-CRIN-LAURENȚIU ANTONESCU,80.93,46.46033355,25.04179284,RURAL,1.2574454,17.63633355,3.838517538,114.8811096,0,3022,36.57,15.3
HARGHITA,AVRĂMEȘTI,6.11,84.21,3.58,1.05,44.31,GEORGE-CRIN-LAURENȚIU ANTONESCU,84.21,46.36729543,25.03345877,RURAL,2.103735945,13.11062749,6.528835691,142.9836185,0,2757,38.36,7.4
HARGHITA,BILBOR,45.45,16.84,11.45,22,42.02,GEORGE-NICOLAE SIMION,45.45,47.09531973,25.45972986,RURAL,0.958849381,23.0719137,8.230123851,403.9779614,0,2503,45.01,0.9
HARGHITA,BRĂDEȘTI,4.06,82.44,6.92,3.29,53.36,GEORGE-CRIN-LAURENȚIU ANTONESCU,82.44,46.401,25.43494118,RURAL,1.569713758,20.99538319,17.6823638,635.5297398,0,2166,39.24,3.8
HARGHITA,CICEU,2.72,87.88,3.59,2.81,45.75,GEORGE-CRIN-LAURENȚIU ANTONESCU,87.88,46.39341098,25.69839705,RURAL,1.211491866,16.43821391,5.053651783,347.3706269,285.1860062,#DIV/0!,40.74,0
HARGHITA,CIUCSÂNGEORGIU,4.56,87.52,2.41,1.96,41.68,GEORGE-CRIN-LAURENȚIU ANTONESCU,87.52,46.34516827,26.03266559,RURAL,1.504354711,17.53384798,3.939034046,159.3774181,33.75917884,5052,38.88,5.3
HARGHITA,CIUMANI,2.84,86.53,4.95,3.35,39.71,GEORGE-CRIN-LAURENȚIU ANTONESCU,86.53,46.63935915,25.45584604,RURAL,0.727016886,23.4488743,7.059099437,157.1165544,24.01741351,2132,43.64,2
HARGHITA,CORBU,55.67,12.58,15.05,12.78,41.67,GEORGE-NICOLAE SIMION,55.67,47.006352,25.65335366,RURAL,1.131541726,23.50990099,6.718528996,312.9425368,0,1414,41.59,3.4
HARGHITA,CORUND,3.84,87.98,2.64,1.96,48.4,GEORGE-CRIN-LAURENȚIU ANTONESCU,87.98,46.4975086,25.21108816,RURAL,1.013724267,17.0812539,4.491578291,233.4010761,355.8156802,1603,36.68,1.9
